ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Avec enfant,Distance en descente,Nombre total de séries,Nombre total de répétitions,Support
18559328123,"14 mai 2026, 19:12:42",Course à pied dans l'après-midi,Course à pied,,2845,"6,25",,,false,,,activities/19665452606.fit.gz,,,2845.0,2243.0,6253.5,3.54,2.788,39.0,40.0,24.6,54.8,22.5,0.1,,,88.0,83.0,,,,284.0,425.0,,22.0,,634594.0,,,,,,,,266.0,2811.0,,,0.0,,1.0,6383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.198,729.6,,,,6170.0,0.0,,312.0,200.0,2.846,,,,,,,,,,,,""
18455570092,"10 mai 2026, 16:14:17",Course à pied en soirée,Course à pied,,3539,"9,56",,,false,,,activities/19560661568.fit.gz,,,3539.0,3511.0,9562.1,3.18,2.723,49.0,53.0,-1.0,15.8,15.8,0.0,,,86.0,82.0,,,,286.0,685.0,,27.0,,1005821.0,,,,,,,,286.0,3540.0,,,0.0,,1.0,9679.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.702,3464.2,,,,9646.0,0.0,,454.0,215.0,2.757,,,,,,,,,,,,""
18428468033,"8 mai 2026, 16:57:41",Sortie vélo en soirée,Vélo,,2853,"19,90",,,false,,,activities/19533209909.fit.gz,,9.0,2853.0,2708.0,19901.6,12.26,7.349,156.0,161.0,2.0,42.2,11.3,0.0,,,,,,,,,539.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.976,188.6,,,,,0.0,,,,,,,,,,,,,,,,""
18409733703,"7 mai 2026, 08:35:48",Course à pied le matin,Course à pied,,3458,"10,07",,,false,,,activities/19514319020.fit.gz,,,3458.0,3417.0,10073.6,3.66,2.948,28.0,42.0,0.2,15.8,12.5,-0.1,,,87.0,84.0,,,,300.0,711.0,,26.0,,1024067.0,,,,,,,,298.0,3459.0,,,0.0,,1.0,10119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.913,6702.4,,,,9528.0,0.0,,482.0,224.0,2.961,,,,,,,,,,,,""
18374936427,"4 mai 2026, 16:57:21",Course à pied en soirée,Course à pied,,1784,"6,30",,,false,,,activities/19479261139.fit.gz,,,1784.0,1784.0,6307.1,4.6,3.535,30.0,27.0,2.0,20.8,9.9,0.0,,,89.0,86.0,,,,359.0,427.0,,23.0,,640266.0,,,,,,,,361.0,1785.0,,,0.0,,1.0,6368.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.535,424.6,,,,5088.0,0.0,,364.0,271.0,3.57,,,,,,,,,,,,""
18226997709,"23 avr. 2026, 14:07:08",Course à pied dans l'après-midi,Course à pied,,3913,"11,85",,,false,,,activities/19329817328.fit.gz,,,3913.0,3745.0,11857.8,4.04,3.166,143.0,137.0,58.4,114.6,48.5,0.0,,,92.0,86.0,,,,326.0,849.0,,31.0,,1217087.0,,,,,,,,327.0,3915.0,,,0.0,,1.0,12254.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,4809.0,,,,10722.0,0.0,,657.0,246.0,3.272,,,,,,,,,,,,""
18176355472,"19 avr. 2026, 16:47:11",Course à pied en soirée,Course à pied,,6313,"17,46",,,false,,,activities/19278835464.fit.gz,,,6313.0,6272.0,17460.5,3.66,2.784,222.0,221.0,43.6,90.6,43.0,0.0,,,106.0,84.0,,,,295.0,1256.0,,25.0,,1849211.0,,,,,,,,299.0,6314.0,,,0.0,,1.0,18184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.766,9351.0,,,,17614.0,0.0,,887.0,225.0,2.899,,,,,,,,,,,,""
18134876783,"16 avr. 2026, 16:49:53",Course à pied en soirée,Course à pied,,2269,"6,31",,,false,,,activities/19236927849.fit.gz,,,2269.0,2269.0,6312.3,3.42,2.782,53.0,52.0,48.0,76.2,11.3,0.0,,,86.0,83.0,,,,286.0,439.0,,25.0,,649768.0,,,,,,,,287.0,2270.0,,,0.0,,1.0,6417.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.782,950.1,,,,6266.0,0.0,,293.0,216.0,2.828,,,,,,,,,,,,""
18108804797,"14 avr. 2026, 17:39:14",Course à pied en soirée,Course à pied,,3285,"9,40",,,false,,,activities/19210666086.fit.gz,,,3285.0,3220.0,9404.2,6.22,2.921,45.0,47.0,90.4,113.6,12.6,0.0,,,100.0,81.0,,,,283.0,650.0,,23.0,,904685.0,,,,,,,,301.0,3287.0,,,0.0,,1.0,9485.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.863,0.0,,,,8456.0,0.0,,467.0,226.0,2.946,,,,,,,,,,,,""
18070113063,"11 avr. 2026, 17:32:49",Course à pied en soirée,Course à pied,,1440,"4,48",,,false,,,activities/19171596750.fit.gz,,,1440.0,1440.0,4486.9,4.22,3.116,19.0,21.0,4.0,17.8,7.0,0.0,,,89.0,85.0,,,,324.0,319.0,,18.0,,466914.0,,,,,,,,324.0,1441.0,,,0.0,,1.0,4519.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116,779.0,,,,4082.0,0.0,,237.0,244.0,3.139,,,,,,,,,,,,""
18063986233,"10 avr. 2026, 16:03:11",Course à pied en soirée,Course à pied,,3065,"9,09",,,false,,,activities/19165406928.fit.gz,,,3065.0,3019.0,9097.5,4.34,3.013,41.0,37.0,4.2,21.0,8.7,0.1,,,88.0,84.0,,,,307.0,678.0,,26.0,,926050.0,,,,,,,,305.0,3067.0,,,0.0,,1.0,9183.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.968,900.8,,,,8428.0,0.0,,447.0,229.0,3.042,,,,,,,,,,,,""
18032332530,"8 avr. 2026, 19:21:00",Course à pied de nuit,Course à pied,,1903,"6,41",,,false,,,activities/19133473635.fit.gz,,,1903.0,1903.0,6417.6,4.2,3.372,25.0,27.0,-0.4,15.6,7.8,0.0,,,88.0,84.0,,,,345.0,439.0,,23.0,,656532.0,,,,,,,,348.0,1904.0,,,0.0,,1.0,6451.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.372,480.2,,,,5334.0,0.0,,362.0,262.0,3.39,,,,,,,,,,,,""
18005850401,"6 avr. 2026, 16:33:07",Course à pied en soirée,Course à pied,,3812,"10,75",,,false,,,activities/19106543109.fit.gz,,,3812.0,3652.0,10749.4,3.76,2.943,52.0,50.0,2.0,19.0,12.0,0.0,,,88.0,85.0,,,,299.0,779.0,,28.0,,1090120.0,,,,,,,,295.0,3814.0,,,0.0,,1.0,10885.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,5895.3,,,,10304.0,0.0,,521.0,222.0,2.981,,,,,,,,,,,,""
17972764624,"4 avr. 2026, 08:01:24",Course à pied le matin,Course à pied,,9144,"28,39",,,false,,,activities/19073101884.fit.gz,,,9144.0,9144.0,28392.3,5.28,3.105,148.0,146.0,-11.2,18.2,33.7,0.0,,,95.0,85.0,,,,323.0,2030.0,,23.0,,2950730.0,,,,,,,,327.0,9145.0,,,0.0,,1.0,29061.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.105,18597.6,,,,25780.0,0.0,,1536.0,246.0,3.178,,,,,,,,,,,,""
17831572488,"23 mars 2026, 18:47:47",Course à pied en soirée,Course à pied,,1709,"5,00",,,false,,,activities/18930997947.fit.gz,,,1709.0,1709.0,5006.1,3.92,2.929,39.0,33.0,73.4,106.2,6.6,0.1,,,89.0,85.0,,,,299.0,364.0,,18.0,,511093.0,,,,,,,,299.0,1710.0,,,0.0,,1.0,5069.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.929,404.8,,,,4818.0,0.0,,240.0,225.0,2.966,,,,,,,,,,,,""
17820508423,"22 mars 2026, 17:56:33",Course à pied en soirée,Course à pied,,3370,"10,04",,,false,,,activities/18919861860.fit.gz,,,3370.0,3370.0,10043.3,3.86,2.98,91.0,92.0,69.4,115.4,10.1,0.0,,,89.0,84.0,,,,310.0,676.0,,19.0,,1044631.0,,,,,,,,311.0,3371.0,,,0.0,,1.0,10188.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,1196.9,,,,9444.0,0.0,,512.0,234.0,3.023,,,,,,,,,,,,""
17808859608,"21 mars 2026, 16:28:41",Course à pied dans l'après-midi,Course à pied,,2969,"10,01",,,false,,,activities/18908064675.fit.gz,,,2969.0,2849.0,10018.0,4.275,3.516,59.0,59.0,84.4,122.6,28.0,0.0,,,93.0,87.0,,,,355.0,662.0,,25.0,,1012529.0,,,,,,,,352.0,2970.0,,,0.0,,1.0,10115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.374,10.7,,,,8232.0,0.0,,578.0,265.0,3.551,,,,,,,,,,,,""
17651059191,"8 mars 2026, 14:42:57",Course à pied dans l'après-midi,Course à pied,,5921,"16,75",,,false,,,activities/18749307072.fit.gz,,,5921.0,5878.0,16754.6,4.22,2.85,187.0,185.0,66.0,110.2,45.7,0.0,,,97.0,85.0,,,,298.0,1160.0,,26.0,,1748048.0,,,,,,,,304.0,5923.0,,,0.0,,1.0,17341.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,7157.6,,,,16598.0,0.0,,861.0,229.0,2.95,,,,,,,,,,,,""
17586739803,"3 mars 2026, 08:53:46",Sortie vélo le matin,Vélo,,10861,"65,69",,,false,,,activities/18684625247.fit.gz,,9.0,10861.0,10594.0,65693.3,12.4,6.201,669.0,663.0,62.0,129.2,17.7,0.0,,,,,,,,,1195.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.049,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17578663146,"2 mars 2026, 17:29:43",Course à pied en soirée,Course à pied,,2308,"7,16",,,false,,,activities/18676525506.fit.gz,,,2308.0,2277.0,7163.4,4.26,3.146,59.0,59.0,90.2,112.6,26.5,0.0,,,92.0,87.0,,,,326.0,516.0,,21.0,,741602.0,,,,,,,,324.0,2310.0,,,0.0,,1.0,7267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.104,992.6,,,,6594.0,0.0,,381.0,244.0,3.191,,,,,,,,,,,,""
17567381511,"1 mars 2026, 15:34:47",Course à pied dans l'après-midi,Course à pied,,3212,"9,69",,,false,,,activities/18665152855.fit.gz,,,3212.0,3080.0,9695.0,4.16,3.148,99.0,95.0,76.0,128.2,10.0,0.0,,,92.0,88.0,,,,326.0,667.0,,22.0,,1003498.0,,,,,,,,326.0,3213.0,,,0.0,,1.0,9858.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.018,2669.6,,,,8986.0,0.0,,535.0,245.0,3.201,,,,,,,,,,,,""
17509012631,"24 févr. 2026, 17:35:45",Course à pied en soirée,Course à pied,,3364,"9,20",,,false,,,activities/18606430410.fit.gz,,,3364.0,3364.0,9208.5,3.95,2.737,42.0,43.0,92.2,110.4,9.2,0.0,,,87.0,82.0,,,,282.0,640.0,,23.0,,949650.0,,,,,,,,282.0,3365.0,,,0.0,,1.0,9284.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.737,754.2,,,,9250.0,0.0,,420.0,212.0,2.76,,,,,,,,,,,,""
17497087810,"23 févr. 2026, 16:39:00",Course à pied dans l'après-midi,Course à pied,,5203,"12,52",,,false,,,activities/18594466136.fit.gz,,,5203.0,4203.0,12521.5,4.767,2.979,182.0,184.0,60.0,105.6,48.5,0.0,,,104.0,84.0,,,,312.0,921.0,,23.0,,1310064.0,,,,,,,,310.0,4505.0,,,0.0,,1.0,13087.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.407,4764.0,,,,11864.0,0.0,,679.0,233.0,3.114,,,,,,,,,,,,""
17455179307,"19 févr. 2026, 18:15:27",Course à pied en soirée,Course à pied,,2377,"6,99",,,false,,,activities/18552320163.fit.gz,,,2377.0,2377.0,6991.9,4.6,2.941,48.0,59.0,-7.0,20.0,16.8,-0.2,,,88.0,83.0,,,,299.0,491.0,,20.0,,711193.0,,,,,,,,312.0,2378.0,,,0.0,,1.0,7197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.941,611.5,,,,6544.0,0.0,,364.0,235.0,3.028,,,,,,,,,,,,""
17455179343,"18 févr. 2026, 11:48:00",Course à pied le midi,Course à pied,,4512,"13,69",,,false,,,activities/18552320029.fit.gz,,,4512.0,4504.0,13698.7,4.04,3.041,74.0,96.0,7.2,38.2,16.4,0.2,,,88.0,84.0,,,,310.0,1006.0,,25.0,,1397922.0,,,,,,,,311.0,4513.0,,,0.0,,1.0,14037.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.036,2169.5,,,,12626.0,0.0,,685.0,234.0,3.117,,,,,,,,,,,,""
17455179248,"17 févr. 2026, 18:17:27",Course à pied en soirée,Course à pied,,1968,"6,27",,,false,,,activities/18552319986.fit.gz,,,1968.0,1968.0,6275.7,4.62,3.189,30.0,29.0,2.0,19.4,9.0,0.0,,,87.0,84.0,,,,326.0,445.0,,20.0,,642246.0,,,,,,,,327.0,1969.0,,,0.0,,1.0,6335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189,656.5,,,,5468.0,0.0,,330.0,246.0,3.219,,,,,,,,,,,,""
17330805788,"8 févr. 2026, 13:45:35",Sortie vélo dans l'après-midi,Vélo,,7742,"46,32",,,false,,,activities/18427390481.fit.gz,,9.0,7742.0,7053.0,46328.0,12.74,6.569,468.0,464.0,51.8,142.0,14.7,0.0,,,,,,,,,1011.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.984,78.2,,,,,0.0,,,,,,,,,,,,,,,,""
17275405861,"3 févr. 2026, 18:37:27",Course à pied en soirée,Course à pied,,2408,"6,39",,,false,,,activities/18371490458.fit.gz,,,2408.0,2161.0,6389.1,3.62,2.957,63.0,70.0,67.2,106.0,14.9,0.0,,,106.0,85.0,,,,307.0,441.0,,20.0,,664011.0,,,,,,,,300.0,2371.0,,,0.0,,1.0,6492.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.653,607.7,,,,6112.0,0.0,,335.0,226.0,3.005,,,,,,,,,,,,""
17262431011,"2 févr. 2026, 17:07:52",Course à pied en soirée,Course à pied,,1619,"4,66",,,false,,,activities/18358433213.fit.gz,,,1619.0,1619.0,4663.9,3.54,2.881,35.0,33.0,67.4,98.0,7.0,0.0,,,89.0,86.0,,,,295.0,343.0,,25.0,,477506.0,,,,,,,,298.0,1620.0,,,0.0,,1.0,4715.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.881,425.7,,,,4620.0,0.0,,225.0,224.0,2.913,,,,,,,,,,,,""
17195704676,"27 janv. 2026, 16:29:52",Course à pied dans l'après-midi,Course à pied,,2596,"7,31",,,false,,,activities/18291199561.fit.gz,,,2596.0,2596.0,7317.2,3.52,2.819,61.0,65.0,68.4,101.8,9.0,0.0,,,88.0,85.0,,,,295.0,522.0,,24.0,,764862.0,,,,,,,,299.0,2597.0,,,0.0,,1.0,7418.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.819,1116.6,,,,7348.0,0.0,,364.0,225.0,2.858,,,,,,,,,,,,""
17175788915,"25 janv. 2026, 18:09:08",Course à pied en soirée,Course à pied,,1537,"4,25",,,false,,,activities/18271117395.fit.gz,,,1537.0,1535.0,4249.5,5.2,2.768,30.0,28.0,68.8,97.8,12.5,0.0,,,88.0,84.0,,,,287.0,309.0,,24.0,,439217.0,,,,,,,,288.0,1536.0,,,0.0,,1.0,4298.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.765,431.8,,,,4318.0,0.0,,200.0,217.0,2.8,,,,,,,,,,,,""
17118313160,"20 janv. 2026, 17:46:20",Course à pied en soirée,Course à pied,,1724,"5,21",,,false,,,activities/18213178264.fit.gz,,,1724.0,1724.0,5216.4,3.86,3.026,65.0,60.0,65.8,106.2,11.7,0.1,,,86.0,83.0,,,,326.0,361.0,,25.0,,561656.0,,,,,,,,328.0,1725.0,,,0.0,,1.0,5352.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.026,301.5,,,,4770.0,0.0,,291.0,247.0,3.105,,,,,,,,,,,,""
17078954486,"17 janv. 2026, 09:49:47",Course à pied le matin,Course à pied,,3830,"9,95",,,false,,,activities/18173415075.fit.gz,,,3830.0,3066.0,9952.2,4.14,3.246,97.0,87.0,78.0,112.6,13.4,0.0,,,89.0,86.0,,,,333.0,706.0,,17.0,,1021998.0,,,,,,,,326.0,3454.0,,,0.0,,1.0,10135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.598,1560.8,,,,8736.0,0.0,,576.0,245.0,3.306,,,,,,,,,,,,""
16947208025,"5 janv. 2026, 16:34:25",Course à pied dans l'après-midi,Course à pied,,1888,"5,22",,,false,,,activities/18040492005.fit.gz,,,1888.0,1888.0,5222.4,3.4,2.766,37.0,40.0,63.6,95.4,11.1,-0.1,,,90.0,85.0,,,,282.0,391.0,,24.0,,532056.0,,,,,,,,284.0,1889.0,,,0.0,,1.0,5291.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.766,0.0,,,,5332.0,0.0,,239.0,214.0,2.803,,,,,,,,,,,,""
18008901956,"28 déc. 2025, 14:34:29",Course à pied dans l'après-midi,Course à pied,,3387,"9,10",,,false,,,activities/19109642314.fit.gz,,,3387.0,3369.0,9106.8,4.7,2.703,79.2,78.6,166.8,212.2,15.9,0.0,,,94.0,85.0,,,,276.0,661.0,,21.0,,931673.0,,,,,,,,277.0,3388.0,,,0.0,,1.0,9226.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.689,217.2,,,,9512.0,0.0,,407.0,208.0,2.739,,,,,,,,,,,,""
16846246055,"26 déc. 2025, 15:33:09",Course à pied dans l'après-midi,Course à pied,,1502,"3,63",,,false,,,activities/17938009607.fit.gz,,,1502.0,1476.0,3635.1,6.38,2.463,76.9,76.8,190.3,212.3,12.8,0.0,,,112.0,80.0,,,,267.0,315.0,,15.0,,370307.0,,,,,,,,290.0,1503.0,,,0.0,,1.0,3895.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,216.7,,,,3664.0,0.0,,198.0,218.0,2.639,,,,,,,,,,,,""
16838118597,"25 déc. 2025, 15:13:37",Course à pied dans l'après-midi,Course à pied,,3735,"9,50",,,false,,,activities/17929702353.fit.gz,,,3735.0,3389.0,9508.6,8.16,2.806,126.3,126.3,157.5,212.2,8.8,0.0,,,115.0,86.0,,,,290.0,675.0,,20.0,,981884.0,,,,,,,,287.0,3673.0,,,0.0,,1.0,9693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.546,815.0,,,,9652.0,0.0,,475.0,216.0,2.86,,,,,,,,,,,,""
16801403728,"21 déc. 2025, 10:52:11",Course à pied le midi,Course à pied,,2758,"8,24",,,false,,,activities/17892494099.fit.gz,,,2758.0,2752.0,8246.3,3.66,2.996,58.0,51.0,63.4,101.4,49.0,0.1,,,91.0,87.0,,,,306.0,615.0,,24.0,,842588.0,,,,,,,,308.0,2759.0,,,0.0,,1.0,8443.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,78.5,,,,8008.0,0.0,,411.0,232.0,3.068,,,,,,,,,,,,""
16779074348,"18 déc. 2025, 19:16:13",Course à pied en soirée,Course à pied,,776,"2,21",,,false,,,activities/17869797502.fit.gz,,,776.0,757.0,2218.0,5.233,2.93,25.0,27.0,77.4,101.4,12.8,-0.2,,,87.0,84.0,,,,292.0,156.0,,22.0,,220667.0,,,,,,,,289.0,777.0,,,0.0,,1.0,2261.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.858,678.0,,,,2108.0,0.0,,101.0,217.0,2.988,,,,,,,,,,,,""
16778246535,"18 déc. 2025, 17:02:18",Course à pied en soirée,Course à pied,,2737,"8,45",,,false,,,activities/17868967461.fit.gz,,,2737.0,2436.0,8452.5,5.28,3.47,50.0,55.0,99.6,118.2,50.0,-0.1,,,95.0,86.0,,,,356.0,666.0,,20.0,,869326.0,,,,,,,,340.0,2738.0,,,0.0,,1.0,8619.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.088,2502.7,,,,6956.0,0.0,,497.0,256.0,3.538,,,,,,,,,,,,""
16769016402,"17 déc. 2025, 15:23:16",Course à pied dans l'après-midi,Course à pied,,5973,"15,38",,,false,,,activities/17859618238.fit.gz,,,5973.0,5418.0,15386.2,5.9,2.84,127.0,129.0,77.0,126.0,14.5,0.0,,,98.0,83.0,,,,292.0,1034.0,,16.0,,1581056.0,,,,,,,,299.0,5701.0,,,0.0,,1.0,15620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.576,678.7,,,,14994.0,0.0,,801.0,225.0,2.883,,,,,,,,,,,,""
16695146347,"9 déc. 2025, 15:16:11",Course à pied dans l'après-midi,Course à pied,,4378,"13,51",,,false,,,activities/17784885691.fit.gz,,,4378.0,4275.0,13510.2,3.94,3.16,102.0,107.0,53.6,95.2,48.6,-0.1,,,90.0,85.0,,,,333.0,949.0,,23.0,,1423063.0,,,,,,,,334.0,4380.0,,,0.0,,1.0,13778.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.086,1690.0,,,,12170.0,0.0,,766.0,251.0,3.223,,,,,,,,,,,,""
16621286739,"1 déc. 2025, 18:25:10",Course à pied en soirée,Course à pied,,1990,"6,49",,,false,,,activities/17709887221.fit.gz,,,1990.0,1990.0,6493.7,4.44,3.263,63.0,64.0,69.8,100.0,14.4,0.0,,,90.0,85.0,,,,347.0,452.0,,23.0,,691402.0,,,,,,,,352.0,1991.0,,,0.0,,1.0,6614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.263,581.3,,,,5660.0,0.0,,387.0,265.0,3.324,,,,,,,,,,,,""
16612347228,"30 nov. 2025, 16:40:06",Course à pied dans l'après-midi,Course à pied,,140,"0,71",,,false,,,activities/17700802229.fit.gz,,,140.0,140.0,712.9,6.36,5.092,5.0,3.0,14.4,20.2,3.2,0.1,,,103.0,94.0,,,,482.0,27.0,,16.0,,67439.0,,,,,,,,442.0,141.0,,,0.0,,1.0,717.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5.092,0.0,,,,428.0,0.0,,43.0,332.0,5.127,,,,,,,,,,,,""
16612346943,"30 nov. 2025, 16:33:15",Course à pied dans l'après-midi,Course à pied,,320,"0,72",,,false,,,activities/17700801973.fit.gz,,,320.0,320.0,719.9,3.32,2.25,5.0,3.0,15.0,21.4,6.9,0.3,,,89.0,83.0,,,,232.0,47.0,,19.0,,74307.0,,,,,,,,222.0,321.0,,,0.0,,1.0,731.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,0.0,,,,884.0,0.0,,24.0,167.0,2.285,,,,,,,,,,,,""
16541724509,"23 nov. 2025, 09:00:18",Course à pied le matin,Course à pied,,1344,"5,18",,,false,,,activities/17628973094.fit.gz,,,1344.0,1344.0,5184.9,4.86,3.858,14.0,14.0,55.2,63.2,13.3,0.0,,,98.0,88.0,,,,387.0,369.0,,12.0,,520111.0,,,,,,,,388.0,1345.0,,,0.0,,1.0,5223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.858,325.7,,,,3954.0,0.0,,318.0,292.0,3.886,,,,,,,,,,,,""
16487208359,"17 nov. 2025, 17:58:59",Course à pied en soirée,Course à pied,,2351,"6,89",,,false,,,activities/17573897987.fit.gz,,,2351.0,2351.0,6895.5,3.64,2.933,61.0,66.0,62.8,104.0,15.5,-0.1,,,93.0,86.0,,,,301.0,497.0,,25.0,,706939.0,,,,,,,,303.0,2352.0,,,0.0,,1.0,6994.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.933,10.9,,,,6702.0,0.0,,339.0,228.0,2.975,,,,,,,,,,,,""
16448258282,"13 nov. 2025, 17:53:26",Course à pied en soirée,Course à pied,,1849,"4,81",,,false,,,activities/17534574334.fit.gz,,,1849.0,1849.0,4809.3,4.267,2.601,57.0,52.0,67.8,108.2,10.4,0.1,,,89.0,84.0,,,,272.0,331.0,,24.0,,503452.0,,,,,,,,274.0,1850.0,,,0.0,,1.0,4923.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.601,250.3,,,,5162.0,0.0,,218.0,206.0,2.663,,,,,,,,,,,,""
16426339805,"11 nov. 2025, 15:29:26",Course à pied dans l'après-midi,Course à pied,,4263,"14,25",,,false,,,activities/17512529473.fit.gz,,,4263.0,4176.0,14253.9,5.02,3.413,51.0,47.0,93.4,118.0,11.1,0.0,,,98.0,89.0,,,,341.0,944.0,,23.0,,1410204.0,,,,,,,,362.0,4265.0,,,0.0,,1.0,14344.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.344,289.6,,,,12304.0,0.0,,877.0,272.0,3.435,,,,,,,,,,,,""
16416513320,"10 nov. 2025, 17:46:02",Course à pied en soirée,Course à pied,,2566,"7,69",,,false,,,activities/17502643797.fit.gz,,,2566.0,2566.0,7693.6,3.833,2.998,64.0,65.0,61.6,103.8,14.0,0.0,,,94.0,89.0,,,,313.0,533.0,,23.0,,801912.0,,,,,,,,315.0,2567.0,,,0.0,,1.0,7807.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.998,644.5,,,,7636.0,0.0,,400.0,237.0,3.043,,,,,,,,,,,,""
16407201922,"9 nov. 2025, 16:19:49",Course à pied dans l'après-midi,Course à pied,,2640,"8,69",,,false,,,activities/17493251499.fit.gz,,,2640.0,2629.0,8696.2,7.18,3.308,39.0,39.0,67.2,98.4,14.1,0.0,,,101.0,89.0,,,,329.0,598.0,,21.0,,862634.0,,,,,,,,340.0,2641.0,,,0.0,,1.0,8775.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.294,3633.8,,,,7620.0,0.0,,480.0,256.0,3.338,,,,,,,,,,,,""
